0,12.0,1473.0,137.0,,,,,,,,,,,,,,,
322,0.0,13.0,350.0,149.0,223.0,658.0,,,,,,,,,,,,
0,109.0,969.0,186.0,1473.0,,,,,,,,,,,,,,
0,265.0,1473.0,2.0,982.0,169.0,,,,,,,,,,,,,
0,1473.0,1473.0,1359.0,1473.0,,,,,,,,,,,,,,
0,250.0,826.0,46.0,238.0,826.0,,,,,,,,,,,,,
0,253.0,8.0,48.0,156.0,639.0,129.0,,,,,,,,,,,,
0,79.0,196.0,1473.0,214.0,,,,,,,,,,,,,,
0,1473.0,111.0,902.0,732.0,1473.0,,,,,,,,,,,,,
1,31.0,23.0,17.0,540.0,,,,,,,,,,,,,,
0,26.0,74.0,635.0,47.0,972.0,,,,,,,,,,,,,
0,2.0,27.0,210.0,1473.0,1473.0,2.0,1473.0,,,,,,,,,,,
0,1473.0,153.0,1473.0,70.0,1052.0,1473.0,,,,,,,,,,,,
214,1053.0,26.0,1054.0,0.0,330.0,516.0,827.0,,,,,,,,,,,
0,2.0,1473.0,11.0,20.0,1473.0,565.0,,,,,,,,,,,,
5,357.0,1473.0,29.0,135.0,14.0,,,,,,,,,,,,,
3,1116.0,1473.0,,,,,,,,,,,,,,,,
0,328.0,441.0,1473.0,58.0,213.0,1212.0,2.0,1213.0,,,,,,,,,,
0,69.0,506.0,930.0,,,,,,,,,,,,,,,
0,286.0,208.0,1473.0,1473.0,,,,,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
3,1473.0,,,,,,,,,,,,,,,,,
0,37.0,641.0,1473.0,1473.0,2.0,355.0,179.0,1473.0,2.0,785.0,,,,,,,,
3,1473.0,1473.0,85.0,,,,,,,,,,,,,,,
0,39.0,919.0,1473.0,,,,,,,,,,,,,,,
5,139.0,10.0,1473.0,1473.0,23.0,14.0,,,,,,,,,,,,
0,12.0,7.0,81.0,1055.0,863.0,25.0,1473.0,1473.0,,,,,,,,,,
0,139.0,1473.0,1473.0,23.0,,,,,,,,,,,,,,
0,28.0,237.0,,,,,,,,,,,,,,,,
0,39.0,1360.0,1473.0,1473.0,1473.0,,,,,,,,,,,,,
0,817.0,1473.0,1473.0,38.0,171.0,631.0,,,,,,,,,,,,
0,268.0,1361.0,151.0,1473.0,,,,,,,,,,,,,,
0,5.0,746.0,667.0,,,,,,,,,,,,,,,
3,281.0,1473.0,1473.0,141.0,1362.0,1056.0,515.0,1473.0,664.0,,,,,,,,,
0,668.0,1473.0,2.0,783.0,77.0,,,,,,,,,,,,,
5,202.0,1473.0,3.0,177.0,1473.0,1363.0,14.0,,,,,,,,,,,
10,43.0,311.0,198.0,1015.0,669.0,1014.0,487.0,1015.0,1473.0,,,,,,,,,
3,51.0,42.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,,
0,95.0,1473.0,1473.0,,,,,,,,,,,,,,,
0,491.0,1473.0,,,,,,,,,,,,,,,,
15,1473.0,1473.0,1473.0,157.0,1473.0,431.0,882.0,,,,,,,,,,,
3,130.0,16.0,283.0,1473.0,,,,,,,,,,,,,,
0,393.0,477.0,284.0,478.0,828.0,1273.0,224.0,,,,,,,,,,,
0,2.0,1011.0,8.0,126.0,1473.0,,,,,,,,,,,,,
0,11.0,20.0,1473.0,,,,,,,,,,,,,,,
0,25.0,343.0,1473.0,1473.0,2.0,1473.0,110.0,1364.0,,,,,,,,,,
0,11.0,1473.0,209.0,1264.0,927.0,,,,,,,,,,,,,
0,5.0,1473.0,24.0,,,,,,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
0,1473.0,362.0,141.0,1473.0,122.0,565.0,,,,,,,,,,,,
0,1473.0,164.0,432.0,,,,,,,,,,,,,,,
0,100.0,9.0,25.0,199.0,1473.0,1473.0,649.0,1110.0,510.0,382.0,1473.0,1473.0,,,,,,
0,1473.0,46.0,,,,,,,,,,,,,,,,
0,5.0,558.0,1473.0,10.0,206.0,82.0,639.0,813.0,,,,,,,,,,
1,1473.0,184.0,,,,,,,,,,,,,,,,
3,1473.0,1473.0,,,,,,,,,,,,,,,,
0,13.0,466.0,19.0,1113.0,95.0,9.0,,,,,,,,,,,,
0,90.0,253.0,1473.0,1473.0,2.0,1473.0,1473.0,,,,,,,,,,,
3,141.0,1473.0,1473.0,1473.0,692.0,,,,,,,,,,,,,
5,43.0,198.0,1473.0,1473.0,9.0,14.0,,,,,,,,,,,,
670,7.0,1473.0,188.0,107.0,,,,,,,,,,,,,,
0,23.0,2.0,422.0,1473.0,1473.0,56.0,427.0,1473.0,102.0,614.0,1473.0,14.0,,,,,,
1,4.0,1473.0,1274.0,1003.0,125.0,1473.0,529.0,20.0,286.0,,,,,,,,,
5,129.0,35.0,1473.0,402.0,1365.0,40.0,277.0,965.0,14.0,,,,,,,,,
0,12.0,1473.0,1366.0,1473.0,82.0,,,,,,,,,,,,,
0,2.0,1473.0,1473.0,19.0,,,,,,,,,,,,,,
0,1473.0,1473.0,1473.0,99.0,1473.0,320.0,,,,,,,,,,,,
0,13.0,55.0,308.0,242.0,1473.0,23.0,,,,,,,,,,,,
1,32.0,97.0,659.0,,,,,,,,,,,,,,,
0,671.0,1473.0,1473.0,1473.0,40.0,164.0,1473.0,458.0,,,,,,,,,,
0,235.0,1473.0,35.0,66.0,1473.0,13.0,1473.0,672.0,,,,,,,,,,
0,8.0,1473.0,97.0,433.0,,,,,,,,,,,,,,
6,178.0,1473.0,45.0,175.0,,,,,,,,,,,,,,
1,31.0,101.0,115.0,21.0,1057.0,,,,,,,,,,,,,
0,1473.0,552.0,1367.0,1473.0,1473.0,1473.0,1473.0,1058.0,,,,,,,,,,
0,20.0,430.0,625.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,
0,517.0,286.0,385.0,,,,,,,,,,,,,,,
6,1012.0,1013.0,2.0,505.0,,,,,,,,,,,,,,
5,1473.0,1473.0,1473.0,2.0,422.0,331.0,119.0,14.0,,,,,,,,,,
0,1368.0,796.0,1473.0,2.0,,,,,,,,,,,,,,
1473,1473.0,1279.0,1020.0,0.0,44.0,,,,,,,,,,,,,
0,210.0,1473.0,360.0,1473.0,,,,,,,,,,,,,,
0,523.0,869.0,1473.0,1473.0,1473.0,586.0,1473.0,239.0,14.0,,,,,,,,,
0,419.0,,,,,,,,,,,,,,,,,
0,12.0,2.0,1473.0,13.0,1473.0,,,,,,,,,,,,,
0,572.0,1473.0,238.0,1473.0,,,,,,,,,,,,,,
0,38.0,63.0,1473.0,278.0,1473.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,
0,350.0,13.0,1473.0,149.0,261.0,68.0,,,,,,,,,,,,
1,4.0,1473.0,1473.0,1473.0,49.0,332.0,,,,,,,,,,,,
0,2.0,1473.0,508.0,538.0,,,,,,,,,,,,,,
0,230.0,12.0,200.0,13.0,1473.0,188.0,6.0,933.0,1473.0,1473.0,1473.0,,,,,,,
0,11.0,20.0,1473.0,1473.0,,,,,,,,,,,,,,
6,1473.0,942.0,1473.0,,,,,,,,,,,,,,,
0,27.0,1473.0,1473.0,9.0,,,,,,,,,,,,,,
0,1473.0,2.0,5.0,1473.0,2.0,1473.0,,,,,,,,,,,,
0,1473.0,121.0,1473.0,1473.0,1473.0,1473.0,1154.0,432.0,332.0,,,,,,,,,
0,768.0,1473.0,627.0,1473.0,728.0,1473.0,1473.0,1473.0,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
3,879.0,1473.0,,,,,,,,,,,,,,,,
0,39.0,132.0,1331.0,1332.0,,,,,,,,,,,,,,
10,1473.0,,,,,,,,,,,,,,,,,
0,2.0,163.0,309.0,364.0,34.0,210.0,1473.0,,,,,,,,,,,
3,311.0,1473.0,1473.0,,,,,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
1059,553.0,42.0,0.0,,,,,,,,,,,,,,,
6,1369.0,665.0,234.0,,,,,,,,,,,,,,,
23,248.0,2.0,661.0,,,,,,,,,,,,,,,
0,33.0,1473.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,,
183,1473.0,1473.0,,,,,,,,,,,,,,,,
0,198.0,1269.0,,,,,,,,,,,,,,,,
0,1473.0,46.0,,,,,,,,,,,,,,,,
0,78.0,1473.0,1473.0,,,,,,,,,,,,,,,
0,898.0,1473.0,148.0,,,,,,,,,,,,,,,
0,2.0,5.0,1108.0,2.0,1473.0,493.0,,,,,,,,,,,,
3,50.0,1473.0,1473.0,,,,,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
0,1473.0,1473.0,72.0,1473.0,1473.0,1473.0,134.0,,,,,,,,,,,
1,4.0,16.0,829.0,99.0,77.0,43.0,1370.0,92.0,276.0,,,,,,,,,
3,611.0,2.0,1473.0,1473.0,338.0,649.0,1473.0,,,,,,,,,,,
10,12.0,42.0,147.0,439.0,,,,,,,,,,,,,,
0,1473.0,1349.0,470.0,14.0,,,,,,,,,,,,,,
1,4.0,127.0,44.0,45.0,1473.0,1473.0,1473.0,14.0,,,,,,,,,,
0,33.0,1473.0,,,,,,,,,,,,,,,,
3,1473.0,805.0,1473.0,,,,,,,,,,,,,,,
10,309.0,1473.0,207.0,1473.0,1473.0,309.0,1473.0,63.0,,,,,,,,,,
0,26.0,1473.0,886.0,1371.0,178.0,456.0,1473.0,,,,,,,,,,,
5,1060.0,830.0,14.0,,,,,,,,,,,,,,,
1,624.0,222.0,1473.0,1473.0,,,,,,,,,,,,,,
3,1473.0,266.0,1473.0,1473.0,2.0,1473.0,219.0,529.0,1473.0,326.0,,,,,,,,
0,150.0,5.0,1473.0,,,,,,,,,,,,,,,
0,2.0,69.0,1473.0,,,,,,,,,,,,,,,
6,8.0,18.0,92.0,408.0,266.0,79.0,323.0,25.0,1473.0,,,,,,,,,
0,5.0,1372.0,145.0,592.0,,,,,,,,,,,,,,
0,118.0,89.0,27.0,598.0,,,,,,,,,,,,,,
3,71.0,882.0,1179.0,935.0,51.0,100.0,,,,,,,,,,,,
0,209.0,,,,,,,,,,,,,,,,,
5,7.0,1473.0,1038.0,487.0,121.0,14.0,,,,,,,,,,,,
0,365.0,75.0,1473.0,1473.0,2.0,201.0,,,,,,,,,,,,
0,318.0,1140.0,1473.0,314.0,,,,,,,,,,,,,,
1,31.0,1348.0,415.0,240.0,44.0,,,,,,,,,,,,,
0,377.0,829.0,1473.0,,,,,,,,,,,,,,,
0,623.0,2.0,502.0,232.0,532.0,,,,,,,,,,,,,
0,39.0,964.0,1473.0,1473.0,17.0,671.0,,,,,,,,,,,,
0,1255.0,510.0,1473.0,1473.0,,,,,,,,,,,,,,
15,1473.0,1000.0,142.0,,,,,,,,,,,,,,,
10,1473.0,1473.0,1473.0,,,,,,,,,,,,,,,
0,11.0,20.0,1473.0,1473.0,,,,,,,,,,,,,,
0,20.0,2.0,69.0,637.0,265.0,590.0,261.0,,,,,,,,,,,
1,414.0,1473.0,472.0,,,,,,,,,,,,,,,
0,602.0,1473.0,2.0,1473.0,54.0,1473.0,,,,,,,,,,,,
1,414.0,1473.0,1473.0,,,,,,,,,,,,,,,
0,39.0,1473.0,7.0,954.0,11.0,29.0,135.0,9.0,900.0,901.0,1473.0,,,,,,,
0,1473.0,1473.0,1473.0,162.0,,,,,,,,,,,,,,
0,1473.0,1473.0,305.0,824.0,,,,,,,,,,,,,,
0,27.0,1031.0,367.0,970.0,,,,,,,,,,,,,,
1,315.0,217.0,1473.0,115.0,,,,,,,,,,,,,,
5,26.0,1473.0,1473.0,1473.0,1124.0,14.0,,,,,,,,,,,,
0,381.0,1331.0,1332.0,,,,,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
1,4.0,98.0,65.0,1061.0,1062.0,,,,,,,,,,,,,
0,1473.0,1473.0,52.0,673.0,5.0,368.0,120.0,,,,,,,,,,,
6,1231.0,1473.0,1373.0,203.0,316.0,,,,,,,,,,,,,
0,52.0,1473.0,1063.0,1473.0,,,,,,,,,,,,,,
0,495.0,253.0,42.0,147.0,202.0,,,,,,,,,,,,,
0,667.0,396.0,,,,,,,,,,,,,,,,
0,28.0,1473.0,,,,,,,,,,,,,,,,
10,13.0,306.0,1473.0,,,,,,,,,,,,,,,
1,65.0,1473.0,1473.0,,,,,,,,,,,,,,,
3,7.0,1473.0,23.0,,,,,,,,,,,,,,,
3,1473.0,1473.0,2.0,272.0,,,,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
0,274.0,61.0,1473.0,186.0,,,,,,,,,,,,,,
0,1473.0,1473.0,2.0,611.0,2.0,789.0,1473.0,79.0,1190.0,,,,,,,,,
0,1473.0,1322.0,2.0,422.0,119.0,224.0,1473.0,,,,,,,,,,,
0,7.0,1473.0,109.0,35.0,,,,,,,,,,,,,,
0,1473.0,144.0,391.0,1473.0,,,,,,,,,,,,,,
3,757.0,945.0,,,,,,,,,,,,,,,,
15,1473.0,1473.0,1473.0,628.0,16.0,775.0,,,,,,,,,,,,
6,1473.0,54.0,,,,,,,,,,,,,,,,
0,52.0,674.0,1473.0,162.0,,,,,,,,,,,,,,
0,209.0,1264.0,1163.0,397.0,1473.0,,,,,,,,,,,,,
101,1473.0,1473.0,203.0,,,,,,,,,,,,,,,
3,166.0,205.0,426.0,1473.0,,,,,,,,,,,,,,
10,1473.0,1473.0,427.0,1473.0,1473.0,1473.0,,,,,,,,,,,,
0,227.0,53.0,1473.0,,,,,,,,,,,,,,,
0,70.0,1473.0,177.0,1064.0,125.0,1065.0,932.0,,,,,,,,,,,
0,12.0,2.0,95.0,1473.0,,,,,,,,,,,,,,
6,602.0,1473.0,2.0,1473.0,45.0,175.0,,,,,,,,,,,,
3,557.0,298.0,299.0,23.0,852.0,,,,,,,,,,,,,
3,1334.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,,,
0,1473.0,660.0,191.0,880.0,97.0,,,,,,,,,,,,,
0,1181.0,1182.0,456.0,1473.0,400.0,,,,,,,,,,,,,
6,8.0,17.0,92.0,1473.0,1473.0,,,,,,,,,,,,,
6,1473.0,506.0,,,,,,,,,,,,,,,,
0,1066.0,1473.0,60.0,,,,,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
0,182.0,1473.0,103.0,1473.0,,,,,,,,,,,,,,
1,4.0,257.0,60.0,1473.0,,,,,,,,,,,,,,
3,411.0,130.0,705.0,1473.0,1473.0,,,,,,,,,,,,,
0,101.0,1044.0,1473.0,510.0,112.0,,,,,,,,,,,,,
0,2.0,150.0,1473.0,,,,,,,,,,,,,,,
0,1063.0,23.0,173.0,1010.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,
3,1473.0,870.0,223.0,,,,,,,,,,,,,,,
10,969.0,186.0,285.0,1234.0,628.0,,,,,,,,,,,,,
0,1473.0,280.0,831.0,1473.0,,,,,,,,,,,,,,
296,2.0,7.0,1473.0,,,,,,,,,,,,,,,
0,1473.0,12.0,779.0,1473.0,,,,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
0,495.0,12.0,1473.0,1473.0,,,,,,,,,,,,,,
0,745.0,5.0,157.0,72.0,609.0,1473.0,,,,,,,,,,,,
0,1473.0,1255.0,535.0,760.0,1473.0,,,,,,,,,,,,,
3,832.0,2.0,1473.0,1473.0,,,,,,,,,,,,,,
3,59.0,1167.0,1473.0,,,,,,,,,,,,,,,
0,79.0,1473.0,34.0,1067.0,,,,,,,,,,,,,,
0,1473.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,,,
0,161.0,1473.0,876.0,69.0,1473.0,,,,,,,,,,,,,
1,32.0,45.0,1473.0,1003.0,107.0,,,,,,,,,,,,,
1,4.0,1473.0,195.0,,,,,,,,,,,,,,,
0,1473.0,331.0,673.0,5.0,289.0,,,,,,,,,,,,,
1473,337.0,1473.0,,,,,,,,,,,,,,,,
0,1473.0,1473.0,1473.0,,,,,,,,,,,,,,,
3,75.0,691.0,1473.0,,,,,,,,,,,,,,,
0,62.0,27.0,1473.0,1371.0,9.0,,,,,,,,,,,,,
0,263.0,308.0,1473.0,2.0,1473.0,5.0,,,,,,,,,,,,
1,1473.0,1473.0,339.0,,,,,,,,,,,,,,,
3,354.0,248.0,1473.0,1473.0,,,,,,,,,,,,,,
3,1473.0,,,,,,,,,,,,,,,,,
1,508.0,1473.0,1473.0,,,,,,,,,,,,,,,
10,204.0,368.0,1473.0,1049.0,544.0,75.0,878.0,1473.0,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
0,1473.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,,,
0,5.0,334.0,49.0,89.0,1473.0,,,,,,,,,,,,,
0,1473.0,192.0,2.0,1473.0,,,,,,,,,,,,,,
0,1068.0,259.0,1473.0,22.0,131.0,,,,,,,,,,,,,
0,33.0,34.0,1473.0,,,,,,,,,,,,,,,
1,8.0,1473.0,322.0,254.0,1069.0,1473.0,,,,,,,,,,,,
1,4.0,60.0,354.0,248.0,1473.0,1149.0,,,,,,,,,,,,
0,366.0,1473.0,1473.0,1473.0,1027.0,,,,,,,,,,,,,
0,124.0,52.0,707.0,16.0,3.0,1473.0,707.0,,,,,,,,,,,
1,4.0,1473.0,241.0,1473.0,,,,,,,,,,,,,,
0,1473.0,240.0,,,,,,,,,,,,,,,,
0,90.0,1473.0,212.0,,,,,,,,,,,,,,,
0,5.0,1473.0,24.0,,,,,,,,,,,,,,,
3,806.0,1473.0,1473.0,1473.0,1070.0,1473.0,2.0,32.0,953.0,,,,,,,,,
0,1374.0,19.0,10.0,606.0,9.0,25.0,199.0,,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
0,1473.0,170.0,130.0,1375.0,885.0,1114.0,25.0,1305.0,,,,,,,,,,
0,41.0,796.0,269.0,475.0,1071.0,,,,,,,,,,,,,
10,35.0,551.0,9.0,2.0,236.0,1473.0,319.0,,,,,,,,,,,
0,571.0,77.0,1473.0,110.0,1222.0,790.0,342.0,1473.0,2.0,,,,,,,,,
0,70.0,1167.0,1473.0,7.0,1473.0,,,,,,,,,,,,,
0,176.0,323.0,25.0,,,,,,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
0,13.0,1473.0,1473.0,347.0,1473.0,,,,,,,,,,,,,
1,8.0,1376.0,,,,,,,,,,,,,,,,
0,105.0,1473.0,1473.0,24.0,,,,,,,,,,,,,,
0,929.0,1473.0,166.0,1473.0,1473.0,773.0,466.0,19.0,1473.0,144.0,1473.0,,,,,,,
3,455.0,1473.0,,,,,,,,,,,,,,,,
0,1473.0,319.0,1473.0,,,,,,,,,,,,,,,
0,5.0,195.0,121.0,1377.0,,,,,,,,,,,,,,
0,51.0,1473.0,1473.0,12.0,,,,,,,,,,,,,,
0,696.0,1473.0,,,,,,,,,,,,,,,,
0,1028.0,500.0,1183.0,1473.0,,,,,,,,,,,,,,
0,313.0,5.0,412.0,226.0,,,,,,,,,,,,,,
0,2.0,1473.0,494.0,68.0,,,,,,,,,,,,,,
3,1473.0,1473.0,1473.0,,,,,,,,,,,,,,,
3,806.0,1473.0,1473.0,1473.0,1473.0,1473.0,956.0,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
0,39.0,297.0,73.0,1473.0,1473.0,,,,,,,,,,,,,
3,1473.0,,,,,,,,,,,,,,,,,
0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,96.0,,,,,,,,,
0,40.0,1473.0,,,,,,,,,,,,,,,,
3,1473.0,994.0,1473.0,205.0,1473.0,,,,,,,,,,,,,
0,21.0,369.0,942.0,675.0,1473.0,1473.0,1473.0,,,,,,,,,,,
0,176.0,321.0,,,,,,,,,,,,,,,,
1,573.0,1473.0,,,,,,,,,,,,,,,,
0,100.0,1473.0,1231.0,1473.0,1473.0,1473.0,108.0,1473.0,1473.0,428.0,290.0,4.0,98.0,,,,,
0,132.0,1473.0,1473.0,19.0,1473.0,66.0,,,,,,,,,,,,
1,32.0,45.0,1473.0,18.0,1473.0,,,,,,,,,,,,,
1,31.0,1072.0,2.0,214.0,1053.0,26.0,1054.0,516.0,827.0,,,,,,,,,
0,367.0,1473.0,,,,,,,,,,,,,,,,
0,74.0,73.0,2.0,1473.0,,,,,,,,,,,,,,
0,28.0,57.0,,,,,,,,,,,,,,,,
0,1473.0,1473.0,130.0,1473.0,1473.0,1473.0,16.0,1378.0,,,,,,,,,,
0,26.0,27.0,486.0,107.0,,,,,,,,,,,,,,
5,86.0,1473.0,1473.0,1473.0,1473.0,2.0,65.0,29.0,135.0,14.0,,,,,,,,
0,27.0,367.0,122.0,68.0,,,,,,,,,,,,,,
1,4.0,16.0,84.0,1473.0,1473.0,1473.0,,,,,,,,,,,,
0,1473.0,1473.0,1473.0,,,,,,,,,,,,,,,
3,59.0,420.0,219.0,1473.0,1473.0,1473.0,,,,,,,,,,,,
0,5.0,22.0,1473.0,3.0,71.0,198.0,335.0,1473.0,1149.0,518.0,,,,,,,,
3,876.0,496.0,63.0,107.0,,,,,,,,,,,,,,
0,382.0,391.0,,,,,,,,,,,,,,,,
0,1473.0,108.0,244.0,494.0,5.0,1379.0,2.0,1473.0,75.0,,,,,,,,,
15,8.0,126.0,405.0,748.0,1309.0,332.0,1473.0,,,,,,,,,,,
0,1473.0,823.0,906.0,,,,,,,,,,,,,,,
0,97.0,401.0,1473.0,1473.0,,,,,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
0,2.0,78.0,1473.0,1473.0,,,,,,,,,,,,,,
0,39.0,392.0,64.0,1473.0,253.0,,,,,,,,,,,,,
0,340.0,1473.0,1473.0,,,,,,,,,,,,,,,
693,859.0,50.0,,,,,,,,,,,,,,,,
0,1380.0,574.0,1230.0,961.0,962.0,963.0,,,,,,,,,,,,
1,8.0,222.0,94.0,575.0,1473.0,,,,,,,,,,,,,
3,50.0,436.0,1473.0,,,,,,,,,,,,,,,
1473,1473.0,1473.0,1002.0,1473.0,1473.0,84.0,,,,,,,,,,,,
1,4.0,127.0,1473.0,151.0,366.0,1473.0,655.0,55.0,1473.0,257.0,1473.0,73.0,,,,,,
0,13.0,20.0,967.0,220.0,48.0,,,,,,,,,,,,,
477,478.0,224.0,379.0,437.0,1.0,32.0,1473.0,,,,,,,,,,,
0,34.0,1473.0,1473.0,1473.0,127.0,348.0,,,,,,,,,,,,
1,8.0,1473.0,,,,,,,,,,,,,,,,
1,222.0,113.0,1381.0,1382.0,1473.0,,,,,,,,,,,,,
0,21.0,1473.0,656.0,1473.0,1473.0,1473.0,1280.0,1473.0,,,,,,,,,,
0,897.0,662.0,1383.0,1473.0,833.0,1047.0,834.0,,,,,,,,,,,
1,4.0,1473.0,1473.0,0.0,,,,,,,,,,,,,,
1,32.0,1473.0,45.0,18.0,1384.0,,,,,,,,,,,,,
0,1473.0,46.0,,,,,,,,,,,,,,,,
3,166.0,1473.0,86.0,1473.0,1473.0,,,,,,,,,,,,,
0,28.0,1473.0,,,,,,,,,,,,,,,,
3,897.0,1473.0,1473.0,174.0,,,,,,,,,,,,,,
0,717.0,1065.0,1473.0,1073.0,431.0,655.0,,,,,,,,,,,,
6,230.0,22.0,1473.0,82.0,,,,,,,,,,,,,,
3,399.0,88.0,315.0,1473.0,1473.0,,,,,,,,,,,,,
0,274.0,1473.0,1473.0,,,,,,,,,,,,,,,
0,68.0,2.0,1473.0,600.0,,,,,,,,,,,,,,
0,39.0,97.0,1473.0,1473.0,,,,,,,,,,,,,,
0,936.0,1473.0,,,,,,,,,,,,,,,,
0,333.0,319.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,,,,,,,
10,835.0,1473.0,1473.0,777.0,1473.0,,,,,,,,,,,,,
0,7.0,576.0,1473.0,1473.0,,,,,,,,,,,,,,
0,20.0,156.0,138.0,621.0,1473.0,,,,,,,,,,,,,
0,11.0,20.0,1385.0,1473.0,,,,,,,,,,,,,,
1,4.0,1473.0,824.0,,,,,,,,,,,,,,,
0,1473.0,1473.0,,,,,,,,,,,,,,,,
0,27.0,1473.0,102.0,,,,,,,,,,,,,,,
1,4.0,16.0,48.0,1473.0,,,,,,,,,,,,,,
3,994.0,1319.0,66.0,,,,,,,,,,,,,,,
0,1473.0,23.0,1473.0,1248.0,1473.0,1473.0,1473.0,382.0,984.0,1473.0,,,,,,,,
3,141.0,54.0,639.0,568.0,37.0,5.0,,,,,,,,,,,,
0,269.0,993.0,620.0,47.0,21.0,1473.0,,,,,,,,,,,,
0,1220.0,1473.0,1473.0,1027.0,1339.0,1473.0,1473.0,,,,,,,,,,,
1,31.0,131.0,647.0,648.0,744.0,,,,,,,,,,,,,
0,21.0,7.0,964.0,1357.0,1473.0,1473.0,1473.0,,,,,,,,,,,
0,12.0,200.0,1473.0,,,,,,,,,,,,,,,
0,1473.0,996.0,,,,,,,,,,,,,,,,
0,1473.0,1473.0,7.0,337.0,1355.0,1299.0,1386.0,2.0,,,,,,,,,,
6,8.0,43.0,18.0,646.0,,,,,,,,,,,,,,
1,1473.0,1473.0,,,,,,,,,,,,,,,,
0,818.0,1473.0,1473.0,63.0,1473.0,604.0,9.0,1473.0,1473.0,1473.0,,,,,,,,
0,13.0,102.0,1473.0,1473.0,117.0,,,,,,,,,,,,,
0,27.0,1473.0,1473.0,,,,,,,,,,,,,,,
3,71.0,7.0,9.0,277.0,,,,,,,,,,,,,,
0,674.0,1473.0,162.0,,,,,,,,,,,,,,,
3,1387.0,1473.0,,,,,,,,,,,,,,,,
0,255.0,836.0,1473.0,1473.0,,,,,,,,,,,,,,
3,1473.0,1473.0,346.0,1473.0,54.0,717.0,140.0,,,,,,,,,,,
0,1473.0,66.0,1473.0,1473.0,1473.0,,,,,,,,,,,,,
15,1473.0,406.0,1473.0,147.0,1473.0,,,,,,,,,,,,,
0,577.0,489.0,1388.0,,,,,,,,,,,,,,,
1,31.0,107.0,2.0,1389.0,1473.0,1473.0,,,,,,,,,,,,
0,1473.0,29.0,1473.0,1473.0,,,,,,,,,,,,,,
196,1260.0,82.0,,,,,,,,,,,,,,,,
1,4.0,16.0,1114.0,1473.0,1263.0,2.0,1202.0,,,,,,,,,,,
0,615.0,902.0,732.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,
0,409.0,1473.0,703.0,,,,,,,,,,,,,,,
0,215.0,1473.0,1390.0,1391.0,,,,,,,,,,,,,,
1473,1473.0,,,,,,,,,,,,,,,,,
0,177.0,1473.0,507.0,1392.0,294.0,1473.0,1253.0,1473.0,1473.0,,,,,,,,,
15,1473.0,709.0,1473.0,676.0,,,,,,,,,,,,,,
0,392.0,520.0,975.0,,,,,,,,,,,,,,,
1,18.0,996.0,146.0,1473.0,1473.0,,,,,,,,,,,,,
0,1393.0,170.0,411.0,515.0,1473.0,,,,,,,,,,,,,
0,1473.0,24.0,,,,,,,,,,,,,,,,
0,1473.0,,,,,,,,,,,,,,,,,
0,1473.0,1394.0,1473.0,350.0,475.0,901.0,1473.0,,,,,,,,,,,
0,57.0,1473.0,1064.0,563.0,1473.0,1473.0,,,,,,,,,,,,
0,575.0,647.0,648.0,,,,,,,,,,,,,,,
295,1473.0,0.0,,,,,,,,,,,,,,,,
0,1359.0,1032.0,98.0,938.0,1395.0,,,,,,,,,,,,,
6,1231.0,1473.0,,,,,,,,,,,,,,,,
0,254.0,1122.0,473.0,1473.0,1473.0,29.0,221.0,182.0,,,,,,,,,,
0,105.0,26.0,65.0,220.0,3.0,423.0,1473.0,38.0,830.0,63.0,,,,,,,,
0,25.0,343.0,1473.0,1473.0,2.0,1473.0,110.0,1364.0,,,,,,,,,,
0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,,,,
0,1473.0,1377.0,1473.0,,,,,,,,,,,,,,,
0,21.0,1473.0,391.0,,,,,,,,,,,,,,,
